status,line,reason,raw_row
adjusted,1,"Invalid date -> today used","Date | Vehicle No | Bilty | Distribution | City | Bags | Amount | Company Rate | NPL Rate | Market rate | Date | Paid | Fuel Ltr | Fuel | To pay | Bilty Comm | Reciving Pay | Date |  |  | Payment | Detail | Final Balance | Fixed Cost | Dedicated Balance | ss |  | Fixed Cost | sdd | Ledger | "
adjusted,292,"Invalid freight -> 0 used","23-Jan-2026 | TUE-797 | 321 | Awan Pf | Sibghatullah Kalar Kahar | 380 | Paid | 62,083 | 65,351 | 60,000 |  |  |  |  |  |  |  |  |  |  |  |  | 60,000 |  |  |  |  |  |  |  | "
adjusted,293,"Invalid freight -> 0 used","23-Jan-2026 | NAA-749 | 322 | Saproot Chiks | Rata Shareef Kalar Kahar | 380 | Paid | 62,083 | 62,083 | 55,000 |  |  |  |  |  |  |  |  |  |  |  |  | 55,000 |  |  |  |  |  |  |  | "
adjusted,294,"Invalid freight -> 0 used","24-Jan-2026 | TKS-903 | 324 | AL Noor Pf | Humayyoun F Gojra | 400 | Paid | 40,930 | 40,929 | 36,500 |  |  |  |  |  |  |  |  |  |  |  |  | 36,500 |  |  |  |  |  |  |  | "
adjusted,295,"Invalid freight -> 0 used","24-Jan-2026 | TAE-888 | 325 | AL Noor Pf | Qammar F Chak 34 Gojra | 400 | Paid | 40,930 | 40,929 | 36,500 |  |  |  |  |  |  |  |  |  |  |  |  | 36,500 |  |  |  |  |  |  |  | "
adjusted,296,"Invalid freight -> 0 used","24-Jan-2026 | TAB-782 | 326 | R CO Layer | 75 Lokri Nr 33 Phatak | 400 | Paid | 34,396 | 34,396 | 25,000 |  |  |  |  |  |  |  |  |  |  |  |  | 25,000 |  |  |  |  |  |  |  | "
adjusted,297,"Invalid freight -> 0 used","24-Jan-2026 | TAH-516 | 327 | Sohail Alpa | Gulla Pur Kot Momin | 400 | Paid | 35,255 | 35,255 | 28,000 |  |  |  |  |  |  |  |  |  |  |  |  | 28,000 |  |  |  |  |  |  |  | "
adjusted,298,"Invalid freight -> 0 used","24-Jan-2026 | P-3495 | 328 | SP Mubashar Pf | Lakseen Pull Sial to 12km | 400 | Paid | 24,077 | 30,956 | 24,000 |  |  |  |  |  |  |  |  |  |  |  |  | 24,000 |  |  |  |  |  |  |  | "
adjusted,299,"Invalid freight -> 0 used","24-Jan-2026 | FDO-6861 | 329 | Junaid Pf | Inayat F Shah Taj Sugar Mills | 400 | Paid | 34,051 | 34,051 | 42,000 |  |  |  |  |  |  |  |  |  |  |  |  | 42000 |  |  |  |  |  |  |  | "
adjusted,300,"Invalid freight -> 0 used","24-Jan-2026 | CAB-4188 | 330 | Sohail Alpa | Kareema F Chak 8 Bhalwal | 400 | Paid | 36,976 | 40,976 | 30,000 |  |  |  |  |  |  |  |  |  |  |  |  | 30000 |  |  |  |  |  |  |  | "
adjusted,301,"Invalid freight -> 0 used","24-Jan-2026 | SGI-499 | 331 | Nasyial Pf | Wadi.e.Soon 4 Stop | 200 | To Pay | 39,117 | 38,217 | 40,000 |  |  |  |  |  |  |  |  |  |  |  |  | 40000 |  |  |  |  |  |  |  | "
adjusted,302,"Invalid freight -> 0 used","24-Jan-2026 | TAF-762 | 332 | CH Zeeshan Pf | Chak 52 Kandiwal rd | 200 | Paid | 13,376 | 13,376 | 27,000 |  |  |  |  |  |  |  |  |  |  |  |  | 27000 |  |  |  |  |  |  |  | "
adjusted,303,"Invalid freight -> 0 used","24-Jan-2026 | TAF-762 | 333 | SP Mubashar Pf | Chak 52 Ajnala rd | 200 | Paid | 15,287 | 15,669 | - |  |  |  |  |  |  |  |  |  |  |  |  | 0 |  |  |  |  |  |  |  | "
adjusted,304,"Invalid freight -> 0 used","24-Jan-2026 | TAB-126 | 334 | Ali Network Pf | 7 Star Pump Wali Pull 92 Mor | 200 | Paid | 20,064 | 20,064 | 35,000 |  |  |  |  |  |  |  |  |  |  |  |  | 35000 |  |  |  |  |  |  |  | "
adjusted,305,"Invalid freight -> 0 used","24-Jan-2026 | TAB-126 | 335 | SP Mubashar Pf | Chak 120 Silanwali | 200 | Paid | 15,587 | 17,198 | - |  |  |  |  |  |  |  |  |  |  |  |  | 0 |  |  |  |  |  |  |  | "
adjusted,306,"Invalid freight -> 0 used","24-Jan-2026 | P-7145 | 336 | Junaid Pf | Junaid F Rakh Baloch Mandi | 400 | Paid | 34,051 | 34,051 | 41,000 |  |  |  |  |  |  |  |  |  |  |  |  | 41000 |  |  |  |  |  |  |  | "
adjusted,307,"Invalid freight -> 0 used","24-Jan-2026 | SGH-7691 | 337 | Junaid Pf | Abdul Rehman F Rakh Baloch Mandi | 400 | Paid | 34,051 | 34,051 | 41,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,308,"Invalid freight -> 0 used","24-Jan-2026 | EA-8569 | 338 | SP Mubashar Pf | Shayan F Chak 94 nr 85 Jhal | 400 | Paid | 36,115 | 30,956 | 27,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,309,"Invalid freight -> 0 used","24-Jan-2026 | CBA-1235 | 341 | Sohail Alpa | Unit 7 Kotmomin Bhalwal rd | 200 | Paid | 20,542 | 19,586 | 22,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,310,"Invalid freight -> 0 used","24-Jan-2026 | Z-6156 | 342 | AL Noor Pf | Insaf F Phalia to Tariqabad | 400 | Paid | 34,396 | 40,929 | 37,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,311,"Invalid freight -> 0 used","24-Jan-2026 | TAL-923 | 343 | AL Noor Pf | AL Haq F Bhikhi Shareef | 200 | Paid | 18,917 | 18,917 | 43,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,312,"Invalid freight -> 0 used","24-Jan-2026 | TAL-923 | 344 | AL Noor Pf | Haji Aslam Gojra | 200 | Paid | 18,917 | 22,739 | - |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,313,"Invalid freight -> 0 used","24-Jan-2026 | K-2433 | 345 | AL Noor Pf | Javed F Bikhi Shareef | 400 | Paid | 34,051 | 34,051 | 41,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,314,"Invalid freight -> 0 used","26-Jan-2026 | TAB-782 | 346 | Malik Ziaullah Pf | Rana  F 58 Berial 46 Adda | 400 | Paid | 24,377 | 24,077 | 28,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,315,"Invalid freight -> 0 used","26-Jan-2026 | TAH-516 | 347 | Malik Ziaullah Pf | Chak 95 nr 85 Wali Jhal | 400 | Paid | 27,517 | 30,956 | 28,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,316,"Invalid freight -> 0 used","26-Jan-2026 | TUE-797 | 348 | Awan Pf | Sibghatullah Kalar Kahar | 400 | Paid | 62,083 | 65,351 | 60,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,317,"Invalid freight -> 0 used","26-Jan-2026 | MNY-7695 | 349 | AL Noor Pf | Tayyba F Phalia to 10km | 400 | Paid | 34,051 | 49,873 | 52,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,318,"Invalid freight -> 0 used","26-Jan-2026 | MNY-7695 | 350 | SP Ittefaq Pf | Punjab F Phalia to 8KM | 100 | Paid | 13,854 | 13,853 | - |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,319,"Invalid freight -> 0 used","26-Jan-2026 | TAL-697 | 551 | Awan Pf | Moaz Abdullah F Wasnal Kalar Kahar | 380 | Paid | 62,083 | 62,083 | 60,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,320,"Invalid freight -> 0 used","26-Jan-2026 | TAA-870 | 553 | Awan Pf | Sultan Sher Yar Kalar Kahar | 300 | Paid | 54,459 | 54,459 | 50,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,321,"Invalid freight -> 0 used","26-Jan-2026 | P-3501 | 554 | AL Noor Pf | Musa F Phalia | 400 | Paid | 49,873 | 49,873 | 52,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,322,"Invalid freight -> 0 used","26-Jan-2026 | P-3501 | 555 | SP Ittefaq Pf | Punjab F Phalia to 8KM | 100 | Paid | 13,854 | 13,853 | - |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,323,"Invalid freight -> 0 used","26-Jan-2026 | TKR-217 | 556 | Sohail Alpa | Haveli Narain Das | 400 | Paid | 40,930 | 40,931 | 31,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,324,"Invalid freight -> 0 used","26-Jan-2026 | LES-7550 | 557 | Farooqa Pf | Farooqa Nr Wajuka | 200 | Paid | 20,064 | 20,064 | 34,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,325,"Invalid freight -> 0 used","26-Jan-2026 | LES-7550 | 558 | Ali Network Pf | Ali F Farooqa | 200 | Paid | 20,064 | 20,064 | - |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,326,"Invalid freight -> 0 used","26-Jan-2026 | P-3495 | 559 | R CO Layer | 75 Lokri Nr 33 Phatak | 400 | Paid | 34,396 | 34,396 | 24,500 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,327,"Invalid freight -> 0 used","26-Jan-2026 | TAB-565 | 560 | MS Pf | Chak 17 Bhalwal | 400 | Paid | 36,976 | 36,976 | 28,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,328,"Invalid freight -> 0 used","27-Jan-2026 | LEI-7408 | 561 | Junaid Pf | Junaid F Wasu Rd Chak Basawa | 200 | Paid | 18,917 | 18,917 | 45,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,329,"Invalid freight -> 0 used","27-Jan-2026 | LEI-7408 | 562 | Junaid Pf | Junaid F Rakh Baloch Mandi | 200 | Paid | 18,917 | 18,917 | - |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,330,"Invalid freight -> 0 used","27-Jan-2026 | C-8078 | 563 | Talha Pf | Farat F Mangni Pull | 200 | Paid | 13,376 | 13,376 | 18,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,331,"Invalid freight -> 0 used","27-Jan-2026 | TKS-903 | 564 | Sohail Alpa | Kareema F Chak 8 Bhalwal | 400 | Paid | 36,976 | 36,976 | 31,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,332,"Invalid freight -> 0 used","27-Jan-2026 | C-1465 | 565 | Awan Pf | Moaz Abdullah F Wasnal Kalar Kahar | 380 | Paid | 62,083 | 62,083 | 60,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,333,"Invalid freight -> 0 used","27-Jan-2026 | TKJ-679 | 566 | AL Noor Pf | Qammar F Chak 34 Gojra | 400 | Paid | 40,930 | 40,931 | 37,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,334,"Invalid freight -> 0 used","27-Jan-2026 | EA-8569 | 567 | SP Mubashar Pf | Shayan F Chak 94 nr 85 Jhal | 400 | Paid | 36,115 | 30,956 | 28,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,335,"Invalid freight -> 0 used","27-Jan-2026 | TAB-126 | 568 | Ehsanullah Pf | Chak 109 Silanwali | 200 | Paid | 17,198 | 17,198 | 31,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,336,"Invalid freight -> 0 used","27-Jan-2026 | TAB-126 | 569 | Ehsanullah Pf | Chak 28 Silanwali | 200 | Paid | 15,287 | 17,198 | - |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,337,"Invalid freight -> 0 used","27-Jan-2026 | K-1573 | 570 | Saproot Chiks | Rata Shareef Kalar Kahar | 380 | Paid | 62,083 | 62,083 | 55,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,338,"Invalid freight -> 0 used","27-Jan-2026 | TKR-881 | 571 | Awan Pf | Moaz Abdullah F Wasnal Kalar Kahar | 380 | Paid | 62,083 | 62,083 | 60,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,339,"Invalid freight -> 0 used","27-Jan-2026 | C-3667 | 573 | Saqib Khan PF | 10 Wan Meal LHR rd | 200 | Paid | 15,287 | 13,376 | 27,500 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,340,"Invalid freight -> 0 used","27-Jan-2026 | C-3667 | 574 | Saqib Khan PF | Chak 31 LHR Rd | 200 | Paid | 17,198 | 19,109 | - |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,341,"Invalid freight -> 0 used","27-Jan-2026 | LRC-5655 | 575 | Ehsanullah Pf | Chak 22 LHR Rd | 200 | Paid | 15,287 | 13,376 | 15,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,342,"Invalid freight -> 0 used","27-Jan-2026 | LRC-5655 | 576 | Nasyial Pf | Wadi.e.Soon 4 Stop | 200 | To pay | 39,117 | 38,217 | 39,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,343,"Invalid freight -> 0 used","27-Jan-2026 | CAB-8950 | 578 | Farooqa Pf | Farooqa Nr Wajuka | 200 | Paid | 20,064 | 20,064 | 34,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,344,"Invalid freight -> 0 used","27-Jan-2026 | CAB-8950 | 579 | Amanullah Pf | Bismillah F Chohal Pull | 200 | Paid | 20,064 | 20,064 | - |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,345,"Invalid freight -> 0 used","27-Jan-2026 | JU-2588 | 580 | SP Ittefaq Pf | Amanullah F Chak 34 Gojra | 400 | Paid | 40,930 | 40,931 | 37,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,346,"Invalid freight -> 0 used","27-Jan-2026 | SDA-282 | 582 | Ehsanullah Pf | Chak 54 Kandiwal rd | 200 | Paid | 13,376 | 13,376 | 33,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,347,"Invalid freight -> 0 used","27-Jan-2026 | SDA-282 | 583 | Daimond Pf | Cak 189 Bangla Sultan pur | 200 | Paid | 15,287 | 20,064 | - |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,348,"Invalid freight -> 0 used","27-Jan-2026 | TTC-937 | 584 | AL Noor Pf | Aslam F Phalia to Mandi Rd Mangat | 400 | Paid | 34,051 | 49,873 | 41,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,349,"Invalid freight -> 0 used","28-Jan-2026 | TAA-888 | 585 |  |  | 200 | Paid | 13,376 | 13,376 | 15,500 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,350,"Invalid freight -> 0 used","28-Jan-2026 | TAA-888 | 586 |  |  | 200 | To Pay | 39,117 | 39,117 | 39,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,351,"Invalid freight -> 0 used","28-Jan-2026 | LEI-8085 | 587 |  |  | 400 | Paid | 36,976 | 36,976 | 26,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,352,"Invalid freight -> 0 used","28-Jan-2026 | K-9741 | 588 |  |  | 400 | Paid | 27,517 | 27,517 | 24,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,353,"Invalid freight -> 0 used","28-Jan-2026 | TKR-024 | 589 |  |  | 400 | Paid | 34,051 | 34,051 | 42,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,354,"Invalid freight -> 0 used","28-Jan-2026 | EA-8465 | 590 |  |  | 380 | Paid | 62,083 | 62,083 | 60,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,355,"Invalid freight -> 0 used","28-Jan-2026 | P-7145 | 591 |  |  | 200 | Paid | 18,917 | 18,917 | 44,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,356,"Invalid freight -> 0 used","28-Jan-2026 | P-7145 | 592 |  |  | 200 | Paid | 18,917 | 18,917 | - |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,357,"Invalid freight -> 0 used","28-Jan-2026 | TKR-789 | 593 | AL Noor Pf | Al Razzaq F Phalia | 200 | Paid | 18,917 | 27,707 | 31,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,358,"Invalid freight -> 0 used","28-Jan-2026 | E-2563 | 594 |  |  | 200 | Paid | 15,287 | 17,198 | 20,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,359,"Invalid freight -> 0 used","28-Jan-2026 | LWC-2277 | 595 |  |  | 400 | Paid | 40,930 | 40,930 | 31,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,360,"Invalid freight -> 0 used","28-Jan-2026 | TUE-797 | 596 |  |  | 380 | Paid | 62,083 | 62,083 | 60,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,361,"Invalid freight -> 0 used","28-Jan-2026 | E-7118 | 597 |  |  | 200 | Paid | 22,739 | 22,739 | 24,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,362,"Invalid freight -> 0 used","28-Jan-2026 | Z-6156 | 598 | W |  | 200 | Paid | 15,287 | 20,542 | 32,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,363,"Invalid freight -> 0 used","28-Jan-2026 | Z-6156 | 599 |  |  | 200 | Paid | 22,739 | 17,198 | - |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,364,"Invalid freight -> 0 used","28-Jan-2026 | SGH-7691 | 600 | AL Noor Pf | Insaf F Gojra | 400 | Paid | 34,396 | 40,930 | 36,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,365,"Invalid freight -> 0 used","28-Jan-2026 | TAL-923 | 501 |  |  | 200 | Paid | 23,886 | 23,886 | 35,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,366,"Invalid freight -> 0 used","28-Jan-2026 | TAL-923 | 502 |  |  | 200 | Paid | 17,198 | 15,287 | - |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,367,"Invalid freight -> 0 used","28-Jan-2026 | TKH-235 | 504 |  |  | 200 | Paid | 17,498 | 17,198 | 23,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,368,"Invalid freight -> 0 used","28-Jan-2026 | RIR-6230 | 505 |  |  | 200 | Paid | 13,376 | 15,287 | 27,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,369,"Invalid freight -> 0 used","28-Jan-2026 | RIR-6230 | 506 |  |  | 200 | Paid | 13,376 | 13,376 | - |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,370,"Invalid freight -> 0 used","28-Jan-2026 | P-4893 | 507 |  |  | 400 | Paid | 35,255 | 35,255 | 31,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,371,"Invalid freight -> 0 used","28-Jan-2026 | E-1271 | 508 |  |  | 200 | Paid | 22,739 | 22,739 | 24,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,372,"Invalid freight -> 0 used","29-Jan-2026 | P-4395 | 509 |  |  | 200 | Paid | 15,287 | 15,287 | 27,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,373,"Invalid freight -> 0 used","29-Jan-2026 | P-4395 | 510 |  |  | 200 | Paid | 17,198 | 17,198 | - |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,374,"Invalid freight -> 0 used","29-Jan-2026 | E-6170 | 511 |  |  | 380 | Paid | 62,083 | 62,083 | 60,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,375,"Invalid freight -> 0 used","29-Jan-2026 | JW-1945 | 512 |  |  | 400 | Paid | 36,115 | 36,115 | 28,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,376,"Invalid freight -> 0 used","29-Jan-2026 | TAB-126 | 513 |  |  | 200 | Paid | 20,064 | 20,064 | 33,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,377,"Invalid freight -> 0 used","29-Jan-2026 | TAB-126 | 514 |  |  | 200 | Paid | 15,287 | 17,198 | - |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,378,"Invalid freight -> 0 used","29-Jan-2026 | TAL-697 | 515 |  |  | 380 | Paid | 62,083 | 62,083 | 60,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,379,"Invalid freight -> 0 used","29-Jan-2026 | TAB-782 | 516 |  |  | 400 | Paid | 24,077 | 24,077 | 28,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,380,"Invalid freight -> 0 used","29-Jan-2026 | TAH-516 | 517 |  |  | 400 | Paid | 24,077 | 30,956 | 25,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,381,"Invalid freight -> 0 used","29-Jan-2026 | LES-7550 | 518 |  |  | 400 | Paid | 36,976 | 36,976 | 29,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,382,"Invalid freight -> 0 used","29-Jan-2026 | P-3501 | 519 |  |  | 400 | Paid | 34,051 | 34,051 | 41,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,383,"Invalid freight -> 0 used","29-Jan-2026 | TKS-903 | 520 | AL Noor Pf | Fayyaz F Gojra | 400 | Paid | 34,051 | 40,930 | 36,500 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,384,"Invalid freight -> 0 used","29-Jan-2026 | TAR-496 | 521 |  |  | 200 | To Pay | 39,117 | 38,217 | 38,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,385,"Invalid freight -> 0 used","29-Jan-2026 | TAR-496 | 522 |  |  | 200 | Paid | 15,287 | 15,669 | 13,500 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,386,"Invalid freight -> 0 used","30-Jan-2026 | E-2563 | 523 |  |  | 400 | Paid | 36,115 | 36,115 | 30,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,387,"Invalid freight -> 0 used","30-Jan-2026 | EA-8569 | 524 |  |  | 200 | Paid | 20,064 | 20,064 | 33,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,388,"Invalid freight -> 0 used","30-Jan-2026 | EA-8569 | 525 |  |  | 200 | Paid | 20,064 | 20,064 | - |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,389,"Invalid freight -> 0 used","30-Jan-2026 | RIR-6230 | 526 |  |  | 200 | Paid | 20,064 | 20,064 | 33,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,390,"Invalid freight -> 0 used","30-Jan-2026 | RIR-6230 | 527 |  |  | 200 | Paid | 20,064 | 20,064 | - |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,391,"Invalid freight -> 0 used","30-Jan-2026 | FDR-2276 | 528 |  |  | 400 | Paid | 24,077 | 24,077 | 24,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,392,"Invalid freight -> 0 used","30-Jan-2026 | ML-965 | 529 |  |  | 400 | Paid | 49,873 | 49,873 | 42,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,393,"Invalid freight -> 0 used","30-Jan-2026 | K-1573 | 530 |  |  | 380 | Paid | 62,083 | 62,083 | 60,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,394,"Invalid freight -> 0 used","30-Jan-2026 | LXK-8121 | 531 |  |  | 400 | Paid | 40,930 | 40,930 | 31,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,395,"Invalid freight -> 0 used","30-Jan-2026 | TKJ-679 | 533 |  |  | 400 | Paid | 34,051 | 34,051 | 41,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,396,"Invalid freight -> 0 used","30-Jan-2026 | TAA-715 | 534 |  |  | 200 | Paid | 13,376 | 13,376 | 32,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,397,"Invalid freight -> 0 used","30-Jan-2026 | TAA-715 | 535 |  |  | 200 | Paid | 17,198 | 17,198 | - |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,398,"Invalid freight -> 0 used","30-Jan-2026 | LXT-6965 | 536 |  |  | 200 | Paid | 15,287 | 15,287 | 31,500 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,399,"Invalid freight -> 0 used","30-Jan-2026 | LXT-6965 | 537 |  |  | 200 | Paid | 17,198 | 17,198 | - |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,400,"Invalid freight -> 0 used","30-Jan-2026 | K-9741 | 539 |  |  | 200 | Paid | 15,287 | 15,287 | 20,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
adjusted,401,"Invalid freight -> 0 used","30-Jan-2026 | LRC-5655 | 540 |  |  | 200 | Paid | 23,886 | 23,886 | 27,000 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | "
